0.02252252252252252,0.028528528528528524,0.026951951951951957,0.03857786357786357
0.25675675675675674,0.24099099099099122,0.25923423423423436,0.318509581009581
0.2747747747747748,0.3063063063063064,0.3162912912912914,0.38307414557414543
0.04054054054054054,0.03303303303303303,0.03430930930930932,0.04533462033462033
0.23423423423423423,0.26801801801801806,0.27109609609609614,0.35658694408694386
0.27927927927927926,0.31981981981981994,0.33881381381381387,0.3944676819676821
0.20270270270270271,0.1794294294294294,0.1832582582582582,0.23537287287287303
0.24774774774774774,0.26726726726726735,0.2783783783783785,0.3527080652080651
0.2927927927927928,0.3265765765765767,0.35930930930930954,0.41690976690976694
0.08433734939759036,0.07028112449799195,0.063855421686747,0.08705775482883915
0.5301204819277109,0.4919678714859439,0.5564257028112451,0.6410021036527063
0.5180722891566265,0.5642570281124499,0.6212851405622489,0.7212277682157202
0.07228915662650602,0.06626506024096385,0.063855421686747,0.09308185121438133
0.5180722891566265,0.5421686746987953,0.6070281124497993,0.6573627844712183
0.6144578313253012,0.6405622489959839,0.6746987951807228,0.7434021801491681
0.3253012048192771,0.33333333333333337,0.44397590361445805,0.5385207496653279
0.5060240963855421,0.5461847389558234,0.6134538152610443,0.6642904953145917
0.6144578313253012,0.642570281124498,0.6795180722891566,0.7424650984891951
